,Catalyst Name,Doesitbind,Doesitbind_pred,Doesitbind_predproba,Atom Number
2487,sf252x0,1,1,1.0,12
3319,sf45x0,1,1,1.0,1
2217,sf238x0,1,1,1.0,13
3697,sf64x0,1,1,1.0,12
967,sf158x0,1,1,1.0,11
3644,sf61x0,1,1,1.0,14
3903,sf80x0,1,1,1.0,8
1812,sf208x0,1,1,1.0,1
2316,sf243x0,1,1,0.999,11
704,sf146x0,1,1,0.999,13
2489,sf252x0,1,1,0.999,14
3646,sf61x0,1,1,0.999,16
1909,sf215x0,1,1,0.999,1
3781,sf69x0,1,1,0.999,11
3541,sf56x0,1,1,0.999,18
1814,sf208x0,1,1,0.999,3
3629,sf60x0,1,1,0.999,16
1922,sf216x0,1,1,0.999,1
3953,sf83x0,1,1,0.999,14
2458,sf250x0,1,1,0.999,13
3642,sf61x0,1,1,0.999,12
1353,sf180x0,1,1,0.999,9
3478,sf53x0,1,1,0.998,18
1704,sf1x0,1,1,0.998,13
1924,sf216x0,1,1,0.998,3
1757,sf204x0,1,1,0.998,1
3316,sf44x0,1,1,0.998,11
3502,sf54x0,1,1,0.998,20
1807,sf207x0,1,1,0.998,3
3627,sf60x0,1,1,0.998,14
860,sf152x0,1,1,0.998,8
3303,sf43x0,1,1,0.998,11
1199,sf171x0,1,1,0.997,12
3901,sf80x0,1,1,0.997,6
1805,sf207x0,1,1,0.997,1
3500,sf54x0,1,1,0.997,18
3437,sf51x0,1,1,0.997,22
2397,sf247x0,1,1,0.997,12
4022,sf92x0,1,1,0.997,9
3321,sf45x0,1,1,0.997,3
279,sf123x0,1,1,0.997,5
1303,sf178x0,1,1,0.996,12
2219,sf238x0,1,1,0.996,15
189,sf114x0,1,1,0.996,7
3559,sf57x0,1,1,0.996,18
3351,sf47x0,1,1,0.996,9
3130,sf2x0,1,1,0.996,8
3561,sf57x0,1,1,0.996,20
3347,sf47x0,1,1,0.996,5
2314,sf243x0,1,1,0.996,9
1206,sf172x0,1,1,0.996,4
547,sf138x0,1,1,0.996,17
3862,sf76x0,1,1,0.996,6
661,sf143x0,1,1,0.996,6
87,sf106x0,1,1,0.995,3
2431,sf249x0,1,1,0.995,13
1073,sf163x0,1,1,0.995,9
3764,sf68x0,1,1,0.995,8
1241,sf174x0,1,1,0.995,7
1197,sf171x0,1,1,0.995,10
1100,sf165x0,1,1,0.995,3
2335,sf244x0,1,1,0.995,18
3504,sf54x0,1,1,0.995,22
1702,sf1x0,1,1,0.994,11
1840,sf20x1,1,1,0.994,12
2140,sf231x0,1,1,0.994,5
2501,sf253x0,1,1,0.994,13
702,sf146x0,1,1,0.994,11
706,sf146x0,1,1,0.994,15
2197,sf237x0,1,1,0.994,1
3850,sf75x0,1,1,0.994,6
3349,sf47x0,1,1,0.994,7
2530,sf256x0,1,1,0.994,11
3658,sf62x0,1,1,0.994,14
1581,sf195x0,1,1,0.993,1
634,sf141x0,1,1,0.993,10
277,sf123x0,1,1,0.993,3
281,sf123x0,1,1,0.993,7
3456,sf52x0,1,1,0.993,18
1558,sf192x0,1,1,0.993,13
1255,sf175x0,1,1,0.993,6
3539,sf56x0,1,1,0.993,16
3259,sf3x0,1,1,0.993,12
2585,sf259x0,1,1,0.993,11
1985,sf21x2,1,1,0.992,12
1275,sf176x0,1,1,0.992,13
3873,sf77x0,1,1,0.992,6
3543,sf56x0,1,1,0.992,20
3557,sf57x0,0,1,0.992,16
2757,sf267x0,1,1,0.992,21
3848,sf75x0,1,1,0.991,4
3779,sf69x0,1,1,0.991,9
850,sf151x0,1,1,0.991,17
1091,sf164x0,1,1,0.991,9
2236,sf239x0,1,1,0.991,18
3523,sf55x0,1,1,0.99,20
2333,sf244x0,1,1,0.99,16
2929,sf275x0,1,1,0.99,1
1706,sf200x0,1,1,0.99,1
2088,sf228x0,0,1,0.99,5
3582,sf58x0,1,1,0.99,22
2951,sf276x0,1,1,0.99,2
1690,sf19x1,1,1,0.99,12
3103,sf28x1,1,1,0.99,13
1419,sf184x0,1,1,0.99,12
3482,sf53x0,1,1,0.99,22
869,sf153x0,1,1,0.99,3
1362,sf181x0,1,1,0.99,4
2215,sf238x0,1,1,0.99,11
3414,sf50x0,1,1,0.989,33
1283,sf177x0,1,1,0.989,6
1544,sf191x0,1,1,0.989,14
3631,sf60x0,1,1,0.989,18
3364,sf49x0,1,1,0.989,7
2399,sf247x0,1,1,0.989,14
3783,sf69x0,1,1,0.989,13
1019,sf160x0,1,1,0.989,5
3132,sf2x0,1,1,0.988,10
3871,sf77x0,1,1,0.988,4
2182,sf235x0,1,1,0.988,5
2337,sf244x0,1,1,0.988,20
1898,sf214x0,1,1,0.988,3
2318,sf243x0,1,1,0.988,13
2456,sf250x0,1,1,0.988,11
1431,sf185x0,1,1,0.988,12
1974,sf21x1,1,1,0.988,12
3699,sf64x0,1,1,0.988,14
3875,sf77x0,1,1,0.987,8
1963,sf219x0,1,1,0.987,8
610,sf140x0,1,1,0.987,8
560,sf139x0,1,1,0.987,12
1896,sf214x0,1,1,0.987,1
3965,sf84x0,1,1,0.987,11
3597,sf59x0,1,1,0.987,16
862,sf152x0,1,1,0.987,10
3091,sf282x0,1,1,0.986,12
2969,sf277x0,1,1,0.986,5
3439,sf51x0,1,1,0.986,24
1941,sf217x0,1,1,0.986,8
1808,sf207x0,1,1,0.986,5
1421,sf184x0,1,1,0.986,14
115,sf10x0,1,1,0.986,5
1815,sf208x0,1,1,0.986,5
1182,sf170x0,1,1,0.985,8
1064,sf162x0,1,1,0.985,19
1444,sf186x0,1,1,0.985,12
3269,sf40x0,1,1,0.985,10
1115,sf166x0,1,1,0.985,4
1305,sf178x0,1,1,0.985,14
4008,sf91x0,1,1,0.984,9
2191,sf236x0,1,1,0.984,5
3917,sf81x0,1,1,0.984,13
2429,sf249x0,1,1,0.984,11
3305,sf43x0,1,1,0.983,13
2496,sf253x0,1,1,0.983,7
2731,sf266x0,1,1,0.983,9
965,sf158x0,1,1,0.983,9
3435,sf51x0,1,1,0.983,20
3521,sf55x0,1,1,0.981,18
2855,sf271x0,1,1,0.981,11
3905,sf80x0,1,1,0.981,10
3356,sf48x0,1,1,0.981,6
219,sf117x0,1,1,0.981,5
1330,sf17x0,1,1,0.98,13
1126,sf167x0,1,1,0.98,8
254,sf121x0,1,1,0.98,5
479,sf135x0,1,1,0.98,12
1208,sf172x0,1,1,0.98,6
215,sf116x0,1,1,0.98,7
221,sf117x0,1,1,0.979,7
1308,sf179x0,1,1,0.979,3
2300,sf242x0,1,1,0.979,11
265,sf122x0,1,1,0.979,5
1804,sf206x0,1,1,0.979,19
3252,sf3x0,1,1,0.979,5
2075,sf227x0,1,1,0.979,5
3261,sf3x0,1,1,0.978,14
3695,sf64x0,1,1,0.978,10
1017,sf160x0,1,1,0.978,3
974,sf159x0,1,1,0.978,3
2377,sf246x0,1,1,0.978,11
1273,sf176x0,1,1,0.978,11
99,sf107x0,1,1,0.978,3
3519,sf55x0,1,1,0.977,16
1020,sf160x0,1,1,0.976,7
209,sf115x0,1,1,0.976,11
670,sf144x0,1,1,0.976,4
1750,sf203x0,1,1,0.976,1
3460,sf52x0,1,1,0.975,22
1868,sf212x0,1,1,0.975,1
3803,sf71x0,1,1,0.975,10
1902,sf214x0,1,1,0.975,8
4092,sf96x0,1,1,0.975,9
3595,sf59x0,1,1,0.974,14
3860,sf76x0,1,1,0.974,4
1911,sf215x0,1,1,0.974,3
3043,sf280x0,1,1,0.974,7
2199,sf237x0,1,1,0.973,3
2911,sf274x0,1,1,0.973,9
3728,sf66x0,1,1,0.973,6
3110,sf29x1,1,1,0.973,5
2964,sf276x0,0,1,0.973,17
3458,sf52x0,1,1,0.973,20
668,sf144x0,1,1,0.973,2
1415,sf184x0,1,1,0.972,8
3967,sf84x0,1,1,0.972,13
263,sf122x0,1,1,0.972,3
2170,sf234x0,1,1,0.971,1
1852,sf210x0,1,1,0.971,14
3343,sf46x0,1,1,0.971,13
3105,sf28x1,1,1,0.971,15
2811,sf26x1,1,1,0.971,5
3889,sf78x0,1,1,0.971,16
3990,sf90x0,1,1,0.971,9
244,sf120x0,1,1,0.97,5
3656,sf62x0,1,1,0.97,12
832,sf150x0,1,1,0.97,19
91,sf106x0,1,1,0.97,7
3480,sf53x0,1,1,0.969,20
2062,sf225x0,1,1,0.969,5
646,sf142x0,1,1,0.969,5
3841,sf74x0,1,1,0.969,8
3089,sf282x0,1,1,0.969,10
2470,sf251x0,1,1,0.968,12
4050,sf94x0,1,1,0.968,9
2172,sf234x0,1,1,0.968,3
3318,sf44x0,1,1,0.968,13
2049,sf224x0,1,1,0.967,5
3941,sf82x0,1,1,0.967,20
2557,sf257x0,1,1,0.967,22
400,sf130x0,1,1,0.967,14
2298,sf242x0,1,1,0.967,9
663,sf143x0,1,1,0.966,8
1669,sf199x0,1,1,0.966,1
1037,sf161x0,1,1,0.965,11
1380,sf182x0,1,1,0.965,8
1355,sf180x0,1,1,0.965,11
3375,sf4x0,1,1,0.964,3
3063,sf281x0,1,1,0.964,7
2290,sf241x0,1,1,0.964,17
3272,sf41x0,1,1,0.964,3
1856,sf210x0,1,1,0.964,18
2819,sf26x1,1,1,0.963,14
402,sf130x0,1,1,0.963,16
1688,sf19x1,1,1,0.962,10
1,sf100x0,1,1,0.962,3
1257,sf175x0,1,1,0.961,8
1102,sf165x0,1,1,0.961,5
1759,sf204x0,1,1,0.961,3
3289,sf42x0,1,1,0.961,12
2983,sf278x0,1,1,0.961,2
430,sf132x0,1,1,0.961,8
1504,sf18x1,1,1,0.961,4
1886,sf213x0,1,1,0.96,1
691,sf145x0,1,1,0.96,15
1708,sf200x0,1,1,0.959,3
3155,sf30x1,1,1,0.959,23
211,sf116x0,1,1,0.959,3
2016,sf221x0,1,1,0.957,5
1239,sf174x0,1,1,0.957,5
327,sf127x0,1,1,0.957,13
1954,sf218x0,1,1,0.957,8
1760,sf204x0,1,1,0.957,5
3262,sf40x0,1,1,0.957,2
2864,sf272x0,1,1,0.956,6
2782,sf268x0,1,1,0.956,25
2660,sf261x0,1,1,0.956,36
1752,sf203x0,1,1,0.955,3
2499,sf253x0,1,1,0.955,11
3004,sf278x0,1,1,0.953,24
252,sf121x0,1,1,0.953,3
382,sf12x0,1,1,0.953,15
3354,sf48x0,1,1,0.953,4
368,sf129x0,1,1,0.953,19
4106,sf97x0,1,1,0.952,9
1749,sf202x0,1,1,0.951,16
2682,sf263x0,1,1,0.95,5
217,sf117x0,1,1,0.95,3
1694,sf1x0,1,1,0.949,2
3358,sf48x0,1,1,0.949,8
1888,sf213x0,1,1,0.948,3
3894,sf79x0,1,1,0.948,6
2193,sf236x0,1,1,0.948,7
1889,sf213x0,1,1,0.947,5
904,sf155x0,1,1,0.947,6
2631,sf261x0,1,1,0.947,5
2184,sf235x0,1,1,0.946,7
1739,sf202x0,1,1,0.946,5
2701,sf264x0,1,1,0.946,12
978,sf159x0,1,1,0.946,7
2101,sf229x0,1,1,0.946,5
166,sf112x0,1,1,0.946,7
1671,sf199x0,1,1,0.944,3
2127,sf230x0,1,1,0.944,5
2485,sf252x0,1,1,0.944,10
465,sf134x0,1,1,0.944,13
1928,sf216x0,1,1,0.943,8
3279,sf41x0,0,1,0.942,11
1753,sf203x0,1,1,0.941,5
1301,sf178x0,1,1,0.94,10
1391,sf183x0,1,1,0.94,5
787,sf14x0,1,1,0.94,7
3895,sf79x0,1,1,0.939,8
1854,sf210x0,1,1,0.939,16
1745,sf202x0,1,1,0.938,12
530,sf137x0,1,1,0.936,14
3812,sf72x0,1,1,0.935,4
2003,sf220x0,1,1,0.932,5
1328,sf17x0,1,1,0.932,11
111,sf109x0,1,1,0.932,7
1376,sf182x0,1,1,0.932,4
1088,sf164x0,1,1,0.931,5
3266,sf40x0,1,1,0.931,6
1738,sf202x0,1,1,0.931,3
162,sf112x0,1,1,0.931,3
366,sf129x0,1,1,0.929,17
89,sf106x0,1,1,0.929,5
3243,sf39x0,1,1,0.929,5
955,sf157x0,1,1,0.928,21
858,sf152x0,1,1,0.927,6
1511,sf18x1,1,1,0.927,12
648,sf142x0,1,1,0.927,7
101,sf107x0,1,1,0.926,5
3325,sf45x0,1,1,0.924,8
1621,sf197x0,1,1,0.924,1
1972,sf21x1,1,1,0.924,10
1764,sf205x0,1,1,0.924,1
1870,sf212x0,1,1,0.922,3
3268,sf40x0,1,1,0.921,8
1871,sf212x0,1,1,0.921,5
2179,sf235x0,1,1,0.921,1
449,sf133x0,1,1,0.92,13
1204,sf172x0,1,1,0.919,2
103,sf107x0,1,1,0.918,7
2190,sf236x0,1,1,0.918,3
1838,sf20x1,1,1,0.918,10
1937,sf217x0,1,1,0.917,3
2933,sf275x0,1,1,0.916,5
4134,sf99x0,1,1,0.916,9
1983,sf21x2,1,1,0.915,10
1785,sf205x0,0,1,0.915,24
1319,sf179x0,1,1,0.915,15
302,sf126x0,1,1,0.914,7
993,sf15x0,1,1,0.909,5
1230,sf173x0,1,1,0.909,22
880,sf153x0,0,1,0.909,15
1677,sf199x0,1,1,0.908,9
3412,sf50x0,1,1,0.907,31
774,sf149x0,1,1,0.907,8
3077,sf281x0,1,1,0.907,22
3241,sf39x0,1,1,0.906,3
1117,sf166x0,1,1,0.906,6
1290,sf177x0,1,1,0.905,14
1113,sf166x0,1,1,0.904,2
519,sf137x0,1,1,0.903,2
2588,sf259x0,1,1,0.903,15
84,sf104x0,1,1,0.902,7
4120,sf98x0,1,1,0.901,9
3814,sf72x0,1,1,0.9,6
2574,sf258x0,1,1,0.898,18
1086,sf164x0,0,1,0.897,3
3828,sf73x0,1,1,0.896,8
1217,sf173x0,1,1,0.896,8
3153,sf30x1,1,1,0.895,21
3270,sf40x0,1,1,0.894,11
1173,sf169x0,1,1,0.894,15
242,sf120x0,1,1,0.893,3
549,sf138x0,1,1,0.891,19
575,sf13x0,1,1,0.89,11
3213,sf32x1,1,1,0.888,19
107,sf109x0,1,1,0.888,3
3359,sf49x0,1,1,0.887,1
3824,sf73x0,1,1,0.887,4
2185,sf235x0,1,1,0.886,8
1517,sf190x0,0,1,0.882,5
3276,sf41x0,1,1,0.882,7
2889,sf273x0,1,1,0.88,11
1766,sf205x0,1,1,0.88,3
1935,sf217x0,1,1,0.879,1
340,sf128x0,1,1,0.877,9
3892,sf79x0,1,1,0.876,4
105,sf107x0,1,1,0.876,9
1787,sf205x0,1,1,0.876,26
3211,sf32x1,1,1,0.874,17
178,sf113x0,1,1,0.873,7
1783,sf205x0,1,1,0.87,22
2200,sf237x0,1,1,0.87,5
174,sf113x0,1,1,0.87,3
2590,sf259x0,1,1,0.869,17
3961,sf84x0,1,1,0.865,7
2604,sf25x1,1,1,0.865,15
933,sf156x0,1,1,0.865,21
2901,sf273x0,1,1,0.863,24
65,sf103x0,1,1,0.861,3
80,sf104x0,1,1,0.861,3
1767,sf205x0,1,1,0.86,5
3036,sf27x1,1,1,0.858,15
577,sf13x0,1,1,0.856,13
2121,sf22x1,1,1,0.856,13
2113,sf22x1,1,1,0.856,3
2698,sf264x0,1,1,0.85,8
3278,sf41x0,1,1,0.847,9
1627,sf197x0,0,1,0.847,7
989,sf159x0,0,1,0.844,19
2618,sf260x0,1,1,0.843,15
76,sf103x0,1,1,0.843,15
2614,sf260x0,1,1,0.839,9
1657,sf198x0,1,1,0.839,14
1828,sf209x0,1,1,0.838,12
145,sf110x0,1,1,0.838,22
1339,sf17x1,1,1,0.838,9
1675,sf199x0,1,1,0.837,7
132,sf110x0,1,1,0.837,7
2188,sf236x0,1,1,0.837,1
1819,sf209x0,1,1,0.836,1
1645,sf198x0,1,1,0.836,1
1670,sf199x0,0,1,0.835,2
2703,sf264x0,1,1,0.833,14
999,sf15x0,1,1,0.83,12
2173,sf234x0,1,1,0.828,5
1009,sf15x1,1,1,0.827,9
1965,sf219x0,1,1,0.827,10
2183,sf235x0,1,1,0.826,6
1364,sf181x0,1,1,0.825,6
1560,sf194x0,1,1,0.824,1
3361,sf49x0,1,1,0.822,3
2665,sf262x0,1,1,0.822,5
2204,sf237x0,1,1,0.821,9
287,sf124x0,0,1,0.819,7
2666,sf262x0,1,1,0.816,7
1201,sf171x0,1,1,0.815,14
285,sf124x0,1,1,0.815,5
433,sf132x0,1,1,0.815,12
1481,sf188x0,1,1,0.815,15
803,sf14x1,1,1,0.815,7
809,sf14x1,1,1,0.813,14
2186,sf235x0,1,1,0.811,9
2428,sf249x0,1,1,0.81,9
1532,sf190x0,1,1,0.81,22
60,sf102x0,1,1,0.81,15
435,sf132x0,1,1,0.809,14
1826,sf209x0,1,1,0.809,10
1001,sf15x0,1,1,0.808,14
887,sf154x0,0,1,0.808,8
1351,sf180x0,1,1,0.807,7
1155,sf168x0,1,1,0.806,15
3263,sf40x0,1,1,0.806,3
1830,sf209x0,1,1,0.806,14
2181,sf235x0,1,1,0.805,3
109,sf109x0,1,1,0.804,5
1860,sf211x0,1,1,0.804,5
1822,sf209x0,1,1,0.803,5
1821,sf209x0,1,1,0.803,3
1337,sf17x1,0,1,0.803,7
55,sf102x0,1,1,0.802,10
296,sf125x0,1,1,0.802,9
1312,sf179x0,1,1,0.802,7
1859,sf211x0,1,1,0.802,3
3035,sf27x1,1,1,0.796,13
969,sf158x0,1,1,0.796,13
2603,sf25x1,1,1,0.793,13
3126,sf2x0,1,1,0.79,3
521,sf137x0,1,1,0.789,4
1956,sf218x0,1,1,0.788,10
292,sf125x0,1,1,0.787,5
1007,sf15x1,1,1,0.786,7
3314,sf44x0,1,1,0.785,9
2455,sf250x0,1,1,0.784,9
3301,sf43x0,1,1,0.784,9
2729,sf266x0,1,1,0.776,7
1863,sf211x0,1,1,0.775,9
657,sf143x0,1,1,0.774,2
1867,sf211x0,1,1,0.771,13
1243,sf174x0,1,1,0.77,9
294,sf125x0,1,1,0.77,7
49,sf102x0,1,1,0.768,3
2831,sf270x0,0,1,0.768,11
3826,sf73x0,1,1,0.766,6
3264,sf40x0,1,1,0.764,4
3363,sf49x0,1,1,0.762,5
2835,sf270x0,1,1,0.758,15
886,sf154x0,0,1,0.756,6
3416,sf50x0,1,1,0.756,35
2711,sf265x0,1,1,0.756,4
1279,sf177x0,1,1,0.753,2
290,sf125x0,1,1,0.753,3
664,sf143x0,1,1,0.75,10
82,sf104x0,1,1,0.748,5
54,sf102x0,1,1,0.747,8
2195,sf236x0,1,1,0.745,9
231,sf11x0,1,1,0.742,11
283,sf124x0,1,1,0.742,3
3660,sf62x0,1,1,0.74,16
2192,sf236x0,1,1,0.739,6
1720,sf201x0,0,1,0.739,4
2202,sf237x0,1,1,0.739,7
227,sf11x0,1,1,0.739,7
146,sf110x0,0,1,0.738,24
1957,sf219x0,1,1,0.736,1
3299,sf43x0,1,1,0.735,7
659,sf143x0,1,1,0.733,4
1959,sf219x0,1,1,0.732,3
2453,sf250x0,1,1,0.729,7
416,sf131x0,1,1,0.723,13
2860,sf272x0,1,1,0.722,2
2709,sf265x0,1,1,0.721,2
1070,sf163x0,1,1,0.72,5
2426,sf249x0,1,1,0.72,7
1580,sf194x0,1,1,0.718,23
1833,sf20x1,1,1,0.717,4
128,sf110x0,1,1,0.716,3
476,sf135x0,1,1,0.716,8
2194,sf236x0,1,1,0.713,8
1111,sf165x0,1,1,0.711,15
1589,sf195x0,1,1,0.71,9
1915,sf215x0,1,1,0.709,8
2792,sf269x0,1,1,0.709,9
3231,sf32x2,0,1,0.709,15
3229,sf32x2,0,1,0.708,13
2573,sf258x0,0,1,0.706,16
339,sf128x0,0,1,0.704,7
130,sf110x0,1,1,0.703,5
4036,sf93x0,1,1,0.702,9
2784,sf269x0,1,1,0.701,1
3127,sf2x0,1,1,0.7,5
3312,sf44x0,1,1,0.697,7
1747,sf202x0,1,1,0.696,14
2119,sf22x1,1,1,0.691,10
1682,sf19x1,1,1,0.691,2
1832,sf20x1,1,1,0.689,2
1967,sf21x1,1,1,0.687,2
304,sf126x0,0,1,0.686,9
143,sf110x0,1,1,0.686,20
1730,sf201x0,0,1,0.684,15
1686,sf19x1,0,1,0.681,8
676,sf144x0,0,1,0.678,11
2036,sf222x0,1,1,0.677,12
3053,sf280x0,1,1,0.676,18
1950,sf218x0,1,1,0.676,3
2029,sf222x0,1,1,0.675,5
1960,sf219x0,1,1,0.673,5
871,sf153x0,1,1,0.669,5
1172,sf169x0,0,1,0.667,13
1507,sf18x1,1,1,0.666,8
1251,sf175x0,1,1,0.666,2
443,sf133x0,0,1,0.661,6
3244,sf39x0,1,1,0.661,7
213,sf116x0,1,1,0.66,5
1499,sf189x0,0,1,0.66,21
1948,sf218x0,1,1,0.659,1
2612,sf260x0,1,1,0.657,7
1865,sf211x0,1,1,0.656,11
1857,sf211x0,1,1,0.656,1
1709,sf200x0,1,1,0.656,4
534,sf138x0,1,1,0.652,3
2111,sf22x1,1,1,0.651,1
2620,sf260x0,1,1,0.649,17
1266,sf176x0,1,1,0.648,3
1673,sf199x0,1,1,0.644,5
3246,sf39x0,1,1,0.639,9
478,sf135x0,1,1,0.638,10
2723,sf266x0,1,1,0.637,1
593,sf13x2,0,1,0.634,4
1484,sf189x0,1,1,0.633,4
1034,sf161x0,0,1,0.633,8
1736,sf202x0,1,1,0.632,1
332,sf127x0,1,1,0.631,19
2759,sf268x0,0,1,0.629,1
2175,sf234x0,1,1,0.627,7
164,sf112x0,1,1,0.626,5
793,sf14x0,0,1,0.625,14
1013,sf15x1,0,1,0.624,14
673,sf144x0,1,1,0.624,8
2262,sf240x0,0,1,0.623,13
337,sf128x0,1,1,0.62,5
2513,sf254x0,1,1,0.62,12
2153,sf233x0,1,1,0.62,5
2444,sf24x1,1,1,0.616,14
2177,sf234x0,1,1,0.612,9
598,sf13x2,0,1,0.609,11
3084,sf282x0,0,1,0.608,4
33,sf101x0,1,1,0.608,14
380,sf12x0,1,1,0.607,13
943,sf157x0,1,1,0.606,9
1509,sf18x1,0,1,0.605,10
2592,sf25x1,1,1,0.605,2
176,sf113x0,0,1,0.605,5
3274,sf41x0,1,1,0.604,5
660,sf143x0,1,1,0.604,5
1467,sf187x0,1,1,0.603,22
44,sf101x0,1,1,0.603,25
1672,sf199x0,1,1,0.602,4
675,sf144x0,1,1,0.602,10
2158,sf233x0,1,1,0.602,10
3311,sf44x0,1,1,0.595,6
3129,sf2x0,1,1,0.593,7
2265,sf240x0,0,1,0.592,16
125,sf10x0,1,1,0.588,15
2468,sf251x0,1,1,0.581,10
1360,sf181x0,1,1,0.58,2
1714,sf200x0,1,1,0.579,9
584,sf13x1,0,1,0.579,7
1610,sf196x0,1,1,0.579,9
671,sf144x0,1,1,0.575,6
379,sf12x0,0,1,0.573,11
1712,sf200x0,1,1,0.57,7
2400,sf247x0,1,1,0.569,16
658,sf143x0,1,1,0.567,3
3938,sf82x0,1,1,0.566,16
1683,sf19x1,1,1,0.564,4
2436,sf24x1,1,1,0.563,5
1964,sf219x0,1,1,0.562,9
1951,sf218x0,1,1,0.559,5
2171,sf234x0,0,1,0.556,2
1321,sf17x0,1,1,0.556,2
2725,sf266x0,1,1,0.556,3
1691,sf19x1,1,1,0.555,13
2395,sf247x0,1,1,0.552,10
3107,sf29x1,1,1,0.552,1
1710,sf200x0,1,1,0.551,5
2114,sf22x1,1,1,0.55,5
2452,sf250x0,1,1,0.549,6
2519,sf254x0,0,1,0.548,18
2258,sf240x0,0,1,0.545,9
3612,sf5x0,1,1,0.544,10
1452,sf187x0,1,1,0.542,5
3271,sf41x0,1,1,0.54,2
3124,sf2x0,1,1,0.534,1
3128,sf2x0,0,1,0.533,6
3611,sf5x0,1,1,0.532,8
569,sf13x0,0,1,0.53,2
1955,sf218x0,1,1,0.529,9
2963,sf276x0,1,1,0.528,15
2187,sf235x0,0,1,0.524,10
2727,sf266x0,0,1,0.523,5
3979,sf8x0,1,1,0.522,11
3978,sf8x0,1,1,0.522,10
3790,sf6x0,0,1,0.521,8
3352,sf48x0,1,1,0.521,1
3792,sf6x0,0,1,0.519,10
1579,sf194x0,0,1,0.518,21
559,sf139x0,1,1,0.516,10
2178,sf234x0,1,1,0.514,10
23,sf101x0,1,1,0.513,3
1123,sf167x0,1,1,0.512,4
1011,sf15x1,0,1,0.51,12
32,sf101x0,1,1,0.509,12
831,sf150x0,1,1,0.508,17
1684,sf19x1,1,1,0.508,5
3022,sf279x0,1,1,0.508,18
1502,sf18x1,0,1,0.508,2
1978,sf21x2,1,1,0.507,2
1938,sf217x0,0,1,0.507,5
364,sf129x0,0,1,0.506,15
113,sf10x0,0,1,0.505,3
3173,sf30x2,1,1,0.504,18
2205,sf237x0,1,1,0.501,10
545,sf138x0,0,0,0.499,15
3174,sf30x2,1,0,0.494,21
269,sf122x0,1,0,0.492,9
3240,sf39x0,1,0,0.49,2
674,sf144x0,1,0,0.49,9
3099,sf28x1,0,0,0.49,8
2510,sf254x0,0,0,0.489,8
2115,sf22x1,0,0,0.489,6
3237,sf32x2,1,0,0.485,22
2809,sf26x1,1,0,0.484,3
2266,sf240x0,0,0,0.483,18
1962,sf219x0,1,0,0.483,7
2973,sf277x0,1,0,0.479,9
1089,sf164x0,0,0,0.476,7
1711,sf200x0,0,0,0.465,6
839,sf151x0,0,0,0.465,6
2953,sf276x0,0,0,0.465,4
3108,sf29x1,0,0,0.461,3
1846,sf210x0,0,0,0.46,5
2443,sf24x1,0,0,0.458,12
3935,sf82x0,0,0,0.457,13
3102,sf28x1,0,0,0.455,11
330,sf127x0,1,0,0.452,17
2652,sf261x0,0,0,0.452,28
596,sf13x2,0,0,0.452,7
473,sf135x0,1,0,0.451,5
2708,sf265x0,0,0,0.45,1
976,sf159x0,1,0,0.44864516129032256,5
851,sf151x0,0,0,0.447,19
2712,sf265x0,1,0,0.447,6
3232,sf32x2,1,0,0.447,17
1968,sf21x1,0,0,0.447,4
1392,sf183x0,1,0,0.446,7
1077,sf163x0,0,0,0.443,13
829,sf150x0,1,0,0.443,15
3918,sf81x0,1,0,0.438,15
662,sf143x0,1,0,0.435,7
2531,sf256x0,1,0,0.435,13
921,sf156x0,1,0,0.435,9
1989,sf21x3,0,0,0.434,2
2632,sf261x0,0,0,0.432,7
3970,sf8x0,0,0,0.43,1
1713,sf200x0,1,0,0.43,8
1051,sf162x0,0,0,0.429,5
1994,sf21x3,1,0,0.429,10
1238,sf174x0,0,0,0.429,3
3182,sf31x1,1,0,0.428,5
1845,sf210x0,1,0,0.427,3
3940,sf82x0,1,0,0.427,18
792,sf14x0,0,0,0.425,12
1505,sf18x1,1,0,0.425,6
374,sf12x0,1,0,0.424,5
672,sf144x0,0,0,0.424,7
3248,sf39x0,1,0,0.423,11
3614,sf5x0,1,0,0.423,12
201,sf115x0,0,0,0.419,3
1707,sf200x0,1,0,0.418,2
611,sf140x0,1,0,0.417,10
2174,sf234x0,0,0,0.416,6
1374,sf182x0,1,0,0.414,2
1841,sf20x1,1,0,0.412,13
3609,sf5x0,1,0,0.411,6
1475,sf188x0,1,0,0.411,8
1156,sf168x0,1,0,0.411,16
1982,sf21x2,0,0,0.407,7
1674,sf199x0,1,0,0.405,6
1281,sf177x0,0,0,0.405,4
1980,sf21x2,0,0,0.397,5
301,sf126x0,1,0,0.395,5
1996,sf21x3,1,0,0.393,12
600,sf13x2,0,0,0.392,13
2247,sf23x1,1,0,0.392,12
929,sf156x0,1,0,0.391,17
1993,sf21x3,1,0,0.388,7
2010,sf220x0,0,0,0.388,12
3085,sf282x0,0,0,0.388,6
2434,sf24x1,0,0,0.388,3
2571,sf258x0,0,0,0.387,14
1141,sf167x0,1,0,0.387,23
1837,sf20x1,1,0,0.387,8
316,sf127x0,1,0,0.386,2
910,sf155x0,0,0,0.384,13
2393,sf247x0,1,0,0.382,8
1032,sf161x0,1,0,0.382,5
3024,sf27x1,0,0,0.382,1
1148,sf168x0,0,0,0.381,8
