,Unnamed: 0,Atom Number,Catalyst Name,CatalystO2File,Element,SpinDensity,ChElPGPositiveCharge,ChElPGNeutralCharge,ChargeDifference,Doesitbind,BondLength,IonizedFreeEnergy,IonizationEnergy,BindingEnergy,NeutralFreeEnergy,OrthoOrPara,Meta,FartherThanPara,DistanceToN,AverageBondLength,BondLengthRange,NumberOfHydrogens,AromaticSize,IsInRingSize6,IsInRingSize5,NeighborSpinDensity,NeighborChElPGCharge,NeighborChargeDifference,AromaticExtent,RingEdge,NumNitrogens,NumHeteroatoms,ring_nitrogens,atom_plane_deviation,ring_plane_deviation,charge,Doesitbind_pred,Doesitbind_predproba
32,32,12,sf101x0,sf101x0O2-11_optsp_c1m2.out,C,0.5547268490627153,-0.304842,-1.1070829590061242,-0.3528465687058586,1,1.5107341930000002,-1109.62098782,1.051455499653518,-0.252082704,-1109.75253477,1,0,0,-0.8114009761927502,-0.19837986294123483,0.06349864808051686,1,26,1,0,-0.7530423008029858,1.9684632366330015,0.7457892379690618,1.7055784164127454,2,2,2,2,-0.24374986540900734,-0.3369947139440629,1,0,0.466
33,33,14,sf101x0,sf101x0O2-13_optsp_c1m2.out,C,0.7133316088542969,-0.259752,-0.9291497257401939,-0.43188868237799644,1,1.5037611880000001,-1109.62098782,1.051455499653518,-0.249851402,-1109.75253477,1,0,0,-0.8114009761927502,-0.19030249861712092,0.05918788865097136,1,26,1,0,-0.7753140983391266,1.8734466195959392,0.7435515411272001,1.7055784164127454,2,2,2,2,-0.24376128315412426,-0.3369947139440629,1,1,0.564
34,34,15,sf101x0,sf101x0O2-14_optsp_c1m2.out,C,-0.5381858843612909,0.200077,1.5169892068477482,0.6892264492931452,0,3.3491572560000002,-1109.62098782,1.051455499653518,-0.048598845999999994,-1109.75253477,0,1,0,-0.3728716832647707,0.09258456423218846,0.020963935787083214,0,26,1,0,0.5920974085684553,-1.4218129579415768,-0.4858206485599761,1.7055784164127454,1,2,2,2,-0.24375362771533582,-0.3369947139440629,1,0,0.003
35,35,16,sf101x0,None,C,-0.28002822880340766,-0.030293,0.41040362321544444,0.49039346038037174,0,0.0,-1109.62098782,1.051455499653518,0.0,-1109.75253477,1,0,0,0.06565760966320877,0.17549877235711916,0.0018037285873628848,0,26,1,0,-0.7914732065303326,1.144667224724186,0.9307567975365642,1.7055784164127454,1,2,2,2,-0.24371175280277899,-0.3369947139440629,1,0,0.014
36,36,17,sf101x0,sf101x0O2-16_optsp_c1m2.out,C,-0.6875119905181986,0.050635,0.91323679232544,0.9083924356845803,0,3.469921208,-1109.62098782,1.051455499653518,-0.03619063,-1109.75253477,0,0,1,0.5041869025911883,0.18934432228130554,0.004445775796014129,0,26,1,0,0.2886237733796032,-0.13220245885276957,-0.0899174805075576,1.7055784164127454,1,2,2,2,-0.24368611088101577,-0.3369947139440629,1,0,0.004
37,37,18,sf101x0,None,C,0.26535329038357397,0.029504,0.507973058519778,-0.03674708619328736,0,0.0,-1109.62098782,1.051455499653518,0.0,-1109.75253477,0,0,1,0.9427161955191676,0.19612975855412426,0.03139923042516024,0,26,1,0,-0.3241425162143641,-0.20847255415008706,0.32922390010879954,1.7055784164127454,1,2,2,2,-0.2437672737248851,-0.3369947139440629,1,0,0.004
38,38,19,sf101x0,sf101x0O2-18_optsp_c1m2.out,C,-0.4743749062945004,-0.14346,-0.15625676440272368,0.3223496508247032,0,1.558112986,-1109.62098782,1.051455499653518,0.635240795,-1109.75253477,0,0,1,0.5041869025911883,-0.05786212318505492,0.037308207264538096,1,26,1,0,0.2905924509088438,-0.2728952447793721,-0.24704070926962562,1.7055784164127454,2,2,2,2,-0.24340210001024218,-0.3369947139440629,1,0,0.002
39,39,20,sf101x0,sf101x0O2-19_optsp_c1m2.out,C,0.305336323317357,-0.233002,-0.7674456669515172,-0.30746287691156027,0,1.532722287,-1109.62098782,1.051455499653518,0.469525805,-1109.75253477,1,0,0,0.06565760966320877,-0.0631036762778153,0.03588287707405846,1,26,1,0,-0.6137447697699304,0.5406826503529161,0.5178517472939178,1.7055784164127454,2,2,2,2,-0.24376364646488585,-0.3369947139440629,1,0,0.019
40,40,21,sf101x0,None,C,0.2641877930672855,0.026039,0.4985836447623254,-0.01760041014146763,0,0.0,-1109.62098782,1.051455499653518,0.0,-1109.75253477,0,0,1,0.9427161955191676,0.19604530863654343,0.031447329510953866,0,26,1,0,-0.3228699456567888,-0.1945232602021522,0.3122835353575232,1.7055784164127454,1,2,2,2,-0.24354240681601907,-0.3369947139440629,1,0,0.005
41,41,22,sf101x0,sf101x0O2-21_optsp_c1m2.out,C,-0.6872788910549409,0.051844000000000015,0.9180332140859876,0.9063508592755964,0,3.455024232,-1109.62098782,1.051455499653518,-0.036299474,-1109.75253477,0,0,1,0.5041869025911883,0.18957550243672158,0.004401517894206508,0,26,1,0,0.2879385430793704,-0.13457409778358334,-0.07938261908710871,1.7055784164127454,1,2,2,2,-0.24373814169955077,-0.3369947139440629,1,0,0.004
42,42,23,sf101x0,None,C,-0.28017715346048894,-0.035920999999999995,0.38125439841618836,0.4790820235197867,0,0.0,-1109.62098782,1.051455499653518,0.0,-1109.75253477,1,0,0,0.06565760966320877,0.17561764331187923,0.0017665839016305362,0,26,1,0,-0.7911360297159323,1.1720694732623786,0.9374775777420185,1.7055784164127454,1,2,2,2,-0.24376376674052283,-0.3369947139440629,1,0,0.014
43,43,24,sf101x0,sf101x0O2-23_optsp_c1m2.out,C,-0.5377391103900472,0.202095,1.5285394967612254,0.696634060993309,0,3.3467361860000002,-1109.62098782,1.051455499653518,-0.048299525,-1109.75253477,0,1,0,-0.3728716832647707,0.09272967169285108,0.020883002371755215,0,26,1,0,0.5915970816825709,-1.4427973227852828,-0.49483295336637456,1.7055784164127454,1,2,2,2,-0.24374258978801988,-0.3369947139440629,1,0,0.001
44,44,25,sf101x0,sf101x0O2-24_optsp_c1m2.out,C,0.7132215341077585,-0.25968600000000003,-0.929036709204837,-0.43245425422102585,1,1.5110468080000001,-1109.62098782,1.051455499653518,-0.2469670360000001,-1109.75253477,1,0,0,-0.8114009761927502,-0.19014013186109777,0.05935621614579568,1,26,1,0,-0.7750965649104812,1.8819556025842912,0.7484498672037152,1.7055784164127454,2,2,2,2,-0.2437661363815811,-0.3369947139440629,1,1,0.555
45,45,26,sf101x0,sf101x0O2-25_optsp_c1m2.out,C,0.30470177477848887,-0.235992,-0.7823683702800445,-0.311752946257465,0,1.56677628,-1109.62098782,1.051455499653518,0.41768885,-1109.75253477,1,0,0,0.06565760966320877,-0.06308279826145004,0.03573248389604955,1,26,1,0,-0.6129834027696717,0.5565741417874136,0.5180978170497242,1.7055784164127454,2,2,2,2,-0.24376419298049945,-0.3369947139440629,1,0,0.02
46,46,27,sf101x0,sf101x0O2-26_optsp_c1m2.out,C,-0.47350078330728407,-0.139467,-0.14122104453883946,0.31314876254908125,0,1.5571668230000002,-1109.62098782,1.051455499653518,0.665254528,-1109.75253477,0,0,1,0.5041869025911883,-0.05775203498490911,0.03718207292088405,1,26,1,0,0.2895627926799224,-0.28710565638938906,-0.23669808984590013,1.7055784164127454,2,2,2,2,-0.2437573203884008,-0.3369947139440629,1,0,0.0
47,47,28,sf101x0,None,C,-0.3483134215677276,-0.391992,-1.1358072416324385,0.761688617376869,0,0.0,-1109.62098782,1.051455499653518,0.0,-1109.75253477,1,0,0,-0.8114009761927502,0.4885722964626593,0.0,3,26,0,0,-0.6617761508148255,2.039728936406609,0.6036916436709047,-1.8254821697134858,0,2,2,0,-0.24376733069755524,-0.33701596875898887,1,0,0.0
86,86,1,sf106x0,None,C,-0.49526968318151543,-0.365437,-0.5952807976502039,2.0447504182471197,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,1,0,0,-0.8114009761927502,0.29318370714129693,0.0,3,0,0,0,0.4820653748024887,0.9290012998218486,-1.2628935580359213,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.008
87,87,3,sf106x0,sf106x0O2-2_optsp_a0m2.out,C,1.2535072400285237,0.039696,0.05023348701719244,-1.5740955054635704,1,1.543759585,-522.10532928,-1.1315479652861957,-0.78706457,-522.20730021,1,0,0,-0.8114009761927502,-0.1797567444455077,0.03345291462235034,1,0,1,0,-0.238854909956807,-0.3320653702061083,-0.5264836757069347,-1.0106220344535863,2,1,1,1,0.281134231870762,5.3771596243752935,0,1,0.995
88,88,4,sf106x0,None,C,-1.3338255772957568,-0.3511,-1.2098421136140478,-0.028304891853435703,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,0,1,0,-0.3728716832647707,-0.05159374424278011,0.06830414864756795,1,0,1,0,2.4747622201225785,0.7072390328089118,-1.7862224111965577,-1.0106220344535863,2,1,1,1,-0.18820038100425404,5.3771596243752935,0,0,0.141
89,89,5,sf106x0,sf106x0O2-4_optsp_a0m2.out,C,3.185849990553988,0.364024,1.6528169997011053,-1.157862217864429,1,1.550361897,-522.10532928,-1.1315479652861957,-0.572538488,-522.20730021,1,0,0,0.06565760966320877,0.38895971157688514,0.09624607858221433,0,0,1,0,-1.8093266213905432,-1.4838596936456332,0.38824219310292085,-1.0106220344535863,2,1,1,1,5.949440080002137,5.3771596243752935,0,1,0.928
90,90,6,sf106x0,None,C,-1.5460173136962432,-0.293887,-1.084547461855955,-0.43519934682499645,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,0,1,0,-0.3728716832647707,-0.06668766285626072,0.05340519936242717,1,0,1,0,2.722630685392532,0.6489601602287869,-1.680904555711544,-1.0106220344535863,2,1,1,1,-0.24340214643241784,5.3771596243752935,0,0,0.174
91,91,7,sf106x0,sf106x0O2-6_optsp_a0m2.out,C,1.6859261693267957,0.016548,-0.056806733950050835,-1.5814065561173631,1,1.54238949,-522.10532928,-1.1315479652861957,-0.781889037,-522.20730021,1,0,0,-0.8114009761927502,-0.14869198621994484,0.031105847286502005,1,0,1,0,-0.37065841437302993,-0.2725866511787291,-0.7942537081031917,-1.0106220344535863,2,1,1,1,0.5335138951705527,5.3771596243752935,0,1,0.964
92,92,8,sf106x0,None,C,-0.670288530177492,-0.020479,0.8782197490104527,1.7825182051742865,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,0,0,1,0.5041869025911883,0.9606475806527894,0.02826093027850773,1,0,1,0,1.7130036596922606,0.10278185704924482,-1.0709591485071581,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.024
93,93,9,sf106x0,None,C,-0.27385756801216954,-0.064747,0.25646606073649475,0.4959388233290977,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,0,0,1,0.9427161955191676,0.9862942570811128,0.016082916763092703,2,0,1,0,-0.5983796585932798,0.31017402065882504,1.3081432164645728,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.011
94,94,10,sf106x0,None,C,-0.35219193763693185,-0.011228,0.678989679821865,1.046971331661944,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,0,0,1,1.3812454884471472,0.9285055221522718,0.0003684849704499449,2,0,1,0,-0.38835475879333,-0.213299993902799,0.3553149839041158,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.004
95,95,11,sf106x0,None,C,-0.3686642997071414,-0.037778,0.44198496385558134,0.6900127320993078,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,0,0,1,1.8197747813751266,0.931577203911584,0.0004667943197935732,2,0,1,0,-0.4302299438075615,0.2028891894983085,1.0214335025511143,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.007
96,96,12,sf106x0,None,C,-0.3661649554622118,0.009676,0.7588878496577911,1.0024153059793952,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,0,0,1,1.3812454884471472,0.9431245992375025,0.0026732771224220464,2,0,1,0,-0.4342071799946275,-0.2879882772471714,0.4080815671647877,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
97,97,13,sf106x0,None,C,-0.3564330528712036,-0.09722,0.07632674470039746,0.39420486375981056,0,0.0,-522.10532928,-1.1315479652861957,0.0,-522.20730021,0,0,1,0.9427161955191676,0.9759386108417472,0.006249803610057558,2,0,1,0,-0.6120661368122171,0.3945560274583527,1.365523607646609,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.01
282,282,1,sf124x0,None,C,-0.524238766476373,-0.487745,-1.525004544771761,0.8949428613686402,0,0.0,-379.82826011,1.3988381649879689,0.0,-379.96451351,1,0,0,-0.8114009761927502,0.3295391023985276,0.0,3,0,0,0,0.5324424913196096,1.882430361969895,0.08955964763352153,-1.8254821697134858,0,2,2,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
283,283,3,sf124x0,sf124x0O2-2_optsp_a0m2.out,C,-0.10278846192139257,-0.058275,-0.49770684168445584,-1.8946367961092008,1,1.5193307719999998,-379.82826011,1.3988381649879689,-0.223323398,-379.96451351,1,0,0,-0.8114009761927502,-0.2669092851192786,0.013820902083901965,1,0,1,0,0.6929604083170199,0.9099612904619122,0.6661164648469656,-1.0106220344535863,2,2,2,1,-0.2429829963880594,-0.3340335512099735,0,1,0.757
284,284,4,sf124x0,None,C,0.14974243159285394,-0.107807,-0.012725764499438973,0.26850997025535717,0,0.0,-379.82826011,1.3988381649879689,0.0,-379.96451351,0,1,0,-0.3728716832647707,-0.045764867187358615,0.07395647826832863,1,0,1,0,0.7349334833741419,-0.503440560425987,-2.3697460783712625,-1.0106220344535863,2,2,2,1,-0.243748156228903,-0.3340335512099735,0,0,0.083
285,285,5,sf124x0,sf124x0O2-4_optsp_a0m2.out,C,1.5047431365246717,0.001592,-0.18479117924963806,-1.7656312381577468,1,1.532211868,-379.82826011,1.3988381649879689,-0.18869740100000001,-379.96451351,1,0,0,0.06565760966320877,0.01826387262696159,0.056545208306804325,1,0,1,0,-0.6895442929814056,-0.2111441546927144,0.13080709045051972,-1.0106220344535863,2,2,2,1,-0.2434952756471166,-0.3340335512099735,0,1,0.843
286,286,6,sf124x0,sf124x0O2-5_optsp_a0m2.out,C,-1.2246443786998944,-0.124845,-0.04852940290051023,0.39428763037098563,0,1.530203187,-379.82826011,1.3988381649879689,0.16974766,-379.96451351,0,1,0,-0.3728716832647707,-0.08389192841107868,0.02876608544467852,1,0,1,0,1.875508382004632,-0.3562068849640828,-2.5616727982201564,-1.0106220344535863,2,2,2,1,-0.24373650426280882,-0.3340335512099735,0,0,0.06
287,287,7,sf124x0,sf124x0O2-6_optsp_a0m2.out,C,1.8625184376997617,0.027914,-0.3004703841795641,-2.481714163608765,0,1.5770308530000001,-379.82826011,1.3988381649879689,0.098365044,-379.96451351,1,0,0,-0.8114009761927502,0.03688538389152203,0.006987836024623385,0,0,1,0,-0.3427996332778476,1.3085239526738597,0.8935925747299729,-1.0106220344535863,2,2,2,1,-0.24346387315537202,-0.3340335512099735,0,1,0.796
288,288,8,sf124x0,None,C,-0.867445351197858,0.393712,2.4076363567042973,0.7358792291254606,0,0.0,-379.82826011,1.3988381649879689,0.0,-379.96451351,1,0,0,-0.8114009761927502,-0.8361124786614045,0.2324439660045554,0,0,0,0,1.6467683562268929,-1.6339656633904427,-2.3624485721756376,-1.8254821697134858,0,2,2,0,-0.24376733069755524,-0.33701596875898887,0,0,0.053
333,333,1,sf128x0,None,C,-0.49270558908568096,-0.339183,-0.818583388869815,1.0012013956821617,0,0.0,-748.08750979,-0.4626138898919489,0.0,-748.19854365,1,0,0,0.06565760966320877,0.7655003131401215,0.0,3,6,0,0,0.3886238905278749,0.9510409252999209,-0.29985343060951103,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
334,334,2,sf128x0,sf128x0O2-1_optsp_a0m2.out,C,1.0069139078422575,0.17236,1.1437272351937509,-0.06741211563362988,1,1.584230544,-748.08750979,-0.4626138898919489,-0.219750594,-748.19854365,0,1,0,-0.3728716832647707,0.3944752949053572,0.10777479058015116,0,6,1,0,-0.09237152466416648,-1.455829467920119,-0.29639307466848763,0.6190982360662127,2,1,1,1,-0.2435186365519751,-0.3369975051868277,0,0,0.343
335,335,3,sf128x0,None,C,-0.756198632358129,-0.030947,0.2516153910389759,0.014885484744725097,0,0.0,-748.08750979,-0.4626138898919489,0.0,-748.19854365,1,0,0,-0.8114009761927502,0.10717647687702732,0.04375016067983917,0,6,1,0,1.0991605796264987,0.8993309962187925,0.1384890806395917,0.6190982360662127,1,1,1,1,-0.2437295008445787,-0.3369975051868277,0,0,0.082
336,336,4,sf128x0,sf128x0O2-3_optsp_a0m2.out,C,0.7011327369438114,-0.178682,-0.46447998028952225,-0.13230113879484004,0,1.564262985,-748.08750979,-0.4626138898919489,-0.023589216,-748.19854365,0,1,0,-0.3728716832647707,0.018065940149101598,0.0751998074839868,1,6,1,0,-1.0481408989889915,0.03651407880772532,0.13481341366223792,0.6190982360662127,2,1,1,1,-0.2436452741371149,-0.3369975051868277,0,0,0.02
337,337,5,sf128x0,sf128x0O2-4_optsp_a0m2.out,C,-1.0114036947147484,-0.100588,0.06265174392221048,0.39893635503198205,1,1.5366082030000001,-748.08750979,-0.4626138898919489,-0.289307352,-748.19854365,1,0,0,0.06565760966320877,-0.0920301336691913,0.04526149433721517,1,6,1,0,0.8646885480039544,-0.48608594688494544,-0.6095014595720197,0.6190982360662127,2,1,1,1,-0.24375628432984373,-0.3369975051868277,0,1,0.654
338,338,6,sf128x0,sf128x0O2-5_optsp_a0m2.out,C,0.8664650062444131,-0.068128,-0.1746196910675155,-0.7728457371134632,0,1.5851739669999998,-748.08750979,-0.4626138898919489,0.052364848,-748.19854365,0,1,0,-0.3728716832647707,-0.08883306388122583,0.044392118408131516,1,6,1,0,-1.1246945380864375,-0.4035252897283722,0.31465964643702565,0.6190982360662127,2,1,1,1,-0.24372886781491043,-0.3369975051868277,0,0,0.035
339,339,7,sf128x0,sf128x0O2-6_optsp_a0m2.out,C,-0.8836522388793574,-0.241448,-0.5894807890556867,0.3520904531069249,0,1.8632137819999999,-748.08750979,-0.4626138898919489,1.145749087,-748.19854365,1,0,0,-0.8114009761927502,-0.2616337292555589,0.002597390413822786,1,6,1,0,0.43260189868567805,1.2205812504823002,0.07950923604481565,0.6190982360662127,2,1,1,1,-0.24376452004582808,-0.3369975051868277,0,1,0.712
340,340,9,sf128x0,sf128x0O2-8_optsp_a0m2.out,C,2.348032244740062,-0.428904,-2.246610602364262,-2.1186584236895705,1,1.515864427,-748.08750979,-0.4626138898919489,-0.739143277,-748.19854365,1,0,0,-0.8114009761927502,-0.13007278872973624,0.0090396347907471,1,6,1,0,-0.8167324631532029,2.3720259783742437,1.0197879110591612,0.6190982360662127,2,1,1,1,-0.2436782908545136,-0.3369975051868277,0,1,0.894
341,341,10,sf128x0,None,C,-1.2080036670173322,0.288565,2.0218295496256826,1.0090642237437875,0,0.0,-748.08750979,-0.4626138898919489,0.0,-748.19854365,0,1,0,-0.3728716832647707,0.10180299796472056,0.040878050164830704,0,6,1,0,2.1322449600490287,-2.5157988521921664,-1.8560523940864093,0.6190982360662127,1,1,1,1,-0.24372123558720984,-0.3369975051868277,0,0,0.004
342,342,11,sf128x0,None,C,0.7651314895782262,-0.193314,-0.790482957518671,-0.9252328627218585,0,0.0,-748.08750979,-0.4626138898919489,0.0,-748.19854365,1,0,0,0.06565760966320877,0.32905009916227723,0.033539313821949523,0,6,1,0,-0.319026855084054,1.344079114661201,0.7127159248527467,0.6190982360662127,1,1,1,1,-0.2437494307286351,-0.3369975051868277,0,0,0.256
343,343,12,sf128x0,None,C,-0.6874731406076556,0.141859,1.3423560564142398,0.9594318459091716,0,0.0,-748.08750979,-0.4626138898919489,0.0,-748.19854365,0,0,1,0.5041869025911883,0.2782165872398024,0.021373164924245455,0,6,1,0,0.9741767481983076,-0.8229859968957343,-0.7206250233580834,0.6190982360662127,1,1,1,1,-0.24376484289095887,-0.3369975051868277,0,0,0.004
344,344,13,sf128x0,sf128x0O2-12_optsp_a0m2.out,C,0.22650985482571742,-0.19299,-0.3944232903524764,0.27884200221703803,0,1.549999904,-748.08750979,-0.4626138898919489,2.8805863919999997,-748.19854365,0,0,1,0.9427161955191676,0.008119494102024146,0.04849127451167168,1,6,1,0,-0.8428401001477901,0.29981563406382394,0.590373118137899,0.6190982360662127,2,1,1,1,-0.2437199610874777,-0.3369975051868277,0,0,0.003
345,345,14,sf128x0,sf128x0O2-13_optsp_a0m2.out,C,-0.7382564486723779,-0.186791,-0.37960004157506316,0.2385622514451986,0,1.558534139,-748.08750979,-0.4626138898919489,0.50906883,-748.19854365,0,0,1,1.3812454884471472,-0.07425698417297186,0.02609072273000379,1,6,1,0,0.3686978284639598,-0.3275637880316975,0.012701297343457695,0.6190982360662127,2,1,1,1,-0.2437624162772305,-0.3369975051868277,0,0,0.005
346,346,15,sf128x0,sf128x0O2-14_optsp_a0m2.out,C,0.46824047320902457,-0.052869000000000006,0.09957650635402249,-0.14664735139850898,0,1.541988177,-748.08750979,-0.4626138898919489,0.257949396,-748.19854365,0,0,1,1.8197747813751266,-0.0853984836006968,0.029120419314301094,1,6,1,0,-0.9670553134614343,-0.709589717644167,0.36820288736446055,0.6190982360662127,2,1,1,1,-0.24372162806560418,-0.3369975051868277,0,0,0.005
347,347,16,sf128x0,sf128x0O2-15_optsp_a0m2.out,C,-0.897068407986855,-0.26915300000000003,-0.6414005853986545,0.5758361919833767,0,1.501544316,-748.08750979,-0.4626138898919489,1.125278252,-748.19854365,0,0,1,1.3812454884471472,-0.06338596710873695,0.0351062604894592,1,6,1,0,0.4863906644753872,0.43340645118122867,-0.18325481475676092,0.6190982360662127,2,1,1,1,-0.24374802962296932,-0.3369975051868277,0,0,0.003
348,348,17,sf128x0,sf128x0O2-16_optsp_a0m2.out,C,0.42936466272571555,0.171284,1.1531618555653462,-0.023780317109202004,0,1.549999671,-748.08750979,-0.4626138898919489,3.0421299360000003,-748.19854365,0,0,1,0.9427161955191676,0.1714911151594954,0.03247547480782953,0,6,1,0,-1.1670773011008415,-0.7779183832186503,0.5597528128997762,0.6190982360662127,1,1,1,1,-0.2437074714121225,-0.3369975051868277,0,0,0.007
349,349,18,sf128x0,sf128x0O2-17_optsp_a0m2.out,C,-0.8185786387199211,-0.233348,-0.6382903703456321,0.0914170112112208,0,1.539958731,-748.08750979,-0.4626138898919489,0.012176923000000001,-748.19854365,0,0,1,0.5041869025911883,-0.09668163647222805,0.06550024364591757,1,6,1,0,0.4319783028568947,0.16209225229445523,0.09164355087800412,0.6190982360662127,2,1,1,1,-0.24375837754794685,-0.3369975051868277,0,0,0.004
350,350,19,sf128x0,None,C,0.3760690604458827,-0.229583,-0.540824910253827,0.33688898552111385,0,0.0,-748.08750979,-0.4626138898919489,0.0,-748.19854365,1,0,0,0.06565760966320877,-0.06686600331887074,0.07360797838210442,1,6,1,0,-1.1816012830200633,0.5162217520082624,0.5162753629207849,0.6190982360662127,2,1,1,1,-0.24376165242143075,-0.3369975051868277,0,0,0.076
834,834,1,sf151x0,None,C,-0.476505176389272,-0.450371,-1.2588460833448067,1.1915508069494962,0,0.0,-787.37024885,-0.4718755577878542,0.0,-787.48115723,1,0,0,0.06565760966320877,0.7444290002272076,0.0,3,6,0,0,0.27186282270247836,1.5260651771493334,-0.3128336102282831,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
835,835,2,sf151x0,sf151x0O2-1_optsp_a0m2.out,C,0.7917501532852355,0.379083,2.02300040093198,-0.23600770259713194,0,2.97990192,-787.37024885,-0.4718755577878542,-0.14217475400000001,-787.48115723,0,1,0,-0.3728716832647707,0.21358493513077934,0.13139521665738066,0,6,1,0,-1.2065414906142538,-2.408347855246688,0.48663933670588705,0.6190982360662127,2,1,1,1,-0.24375480726061774,-0.33701189962740113,0,0,0.096
836,836,3,sf151x0,sf151x0O2-2_optsp_a0m2.out,C,-1.0123166676125077,-0.282559,-0.8592829035825479,0.09591399708506308,1,1.541528231,-787.37024885,-0.4718755577878542,-0.224362858,-787.48115723,1,0,0,0.06565760966320877,-0.07433145716104778,0.052379473232428975,1,6,1,0,0.8079739575989652,0.7602416022172078,-0.18916048889610815,0.6190982360662127,2,1,1,1,-0.2437601880127981,-0.33701189962740113,0,0,0.278
837,837,4,sf151x0,sf151x0O2-3_optsp_a0m2.out,C,0.674552923147345,-0.13861500000000002,-0.23748400869444708,0.007657200702106939,0,1.5679726930000002,-787.37024885,-0.4718755577878542,0.107317463,-787.48115723,0,1,0,-0.3728716832647707,-0.008484371148636143,0.07028520422239648,1,6,1,0,-1.0788457424422842,-0.2979819623141402,0.013947025482226287,0.6190982360662127,2,1,1,1,-0.24373711197129036,-0.33701189962740113,0,0,0.02
838,838,5,sf151x0,None,C,-0.8119029290916246,0.011848,0.4750309987939439,0.10628741235233136,0,0.0,-787.37024885,-0.4718755577878542,0.0,-787.48115723,1,0,0,-0.8114009761927502,0.06497703123732296,0.0483908753234934,0,6,1,0,1.1125497621596205,0.5871572782091543,0.07693319328872014,0.6190982360662127,1,1,1,1,-0.24376481545967327,-0.33701189962740113,0,0,0.046
839,839,6,sf151x0,None,C,1.0425392758101397,0.102842,0.761595725844943,-0.2744941767935129,0,0.0,-787.37024885,-0.4718755577878542,0.0,-787.48115723,0,1,0,-0.3728716832647707,0.3142265000000424,0.11422282369449845,0,6,1,0,-0.28218031782867437,-0.8760166202677252,-0.02436295962483741,0.6190982360662127,2,1,1,1,-0.24374909100271316,-0.33701189962740113,0,0,0.485
840,840,7,sf151x0,None,C,0.4920166184613083,0.038532,0.36034181871374443,-0.6117681173316916,0,0.0,-787.37024885,-0.4718755577878542,0.0,-787.48115723,1,0,0,0.06565760966320877,0.1847365855943351,0.03354106064936646,0,6,1,0,-0.33754257541891824,-0.04479278197141139,0.5349228366029666,0.6190982360662127,1,1,1,1,-0.2437652079380676,-0.33701189962740113,0,0,0.062
841,841,8,sf151x0,None,C,-0.713211206342358,-0.138078,-0.010650780910285908,0.6924129638233834,0,0.0,-787.37024885,-0.4718755577878542,0.0,-787.48115723,0,0,1,0.5041869025911883,-0.05336888108759149,0.03293403808666938,1,6,1,0,0.9139816229349927,-0.627674301652574,-1.1952782029483244,0.6190982360662127,2,1,1,1,-0.2437478692554534,-0.33701189962740113,0,0,0.013
842,842,9,sf151x0,sf151x0O2-8_optsp_a0m2.out,C,1.1841925246348153,-0.272966,-1.2983340607985139,-1.3761453604033307,1,1.529031605,-787.37024885,-0.4718755577878542,-0.14669178,-787.48115723,0,0,1,0.9427161955191676,-0.028697793096767007,0.03964282189997692,1,6,1,0,-0.8981624766094489,0.6780175926249722,0.8146580108752958,0.6190982360662127,2,1,1,1,-0.24376483445056335,-0.33701189962740113,0,0,0.263
843,843,10,sf151x0,None,C,-0.7604462225774913,0.217224,1.6627940994424142,0.8976051873614368,0,0.0,-787.37024885,-0.4718755577878542,0.0,-787.48115723,0,0,1,0.5041869025911883,0.13915652812149018,0.01156090367334417,0,6,1,0,1.1245684840922765,-1.3963550648871539,-0.8832079248270993,0.6190982360662127,1,1,1,1,-0.24376295013225074,-0.33701189962740113,0,0,0.002
844,844,11,sf151x0,None,C,-0.01783665753414829,-0.260318,-0.7115160439340857,0.24001066714076125,0,0.0,-787.37024885,-0.4718755577878542,0.0,-787.48115723,0,0,1,0.9427161955191676,-0.043114650441007964,0.041004728446193184,1,6,1,0,-0.8122258956230999,0.6737749701154364,0.6756824266039282,0.6190982360662127,2,1,1,1,-0.24376693188886422,-0.33701189962740113,0,0,0.003
